,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
867,8VHtPRTd52o,Samuraj Programowania,Gra w JavaScript - rysowanie i animacja 3/8,"Rysujemy piłkę, boisko i rakietki oraz wprowadzamy piłkę w ruch.
Jak zrobić grę Tenis w JavaScript od podstaw - odcinek trzeci

Kod źródłowy z komentarzem na codepen:
https://codepen.io/websamuraj/pen/awgWZK

Cała playlista ""Gra w JavaScript"":
https://www.youtube.com/playlist?list=PLTs20Q-BTEMOkuuIEuWhoHYM9uTXDy1wG

---
Chcesz nauczyć się JavaScript? Chcesz nauczyć się programować? Zapraszam do nauki ze mną w kursach na mojej platformie Studiuję IT (https://studiuje.it). Nowe aktualizacje i bonusy w 2022 :) 
---

#javascript #BedeRobilGre #canvas

Jeśli chcesz się dowiedzieć:
- jak zrobić prostą grę
- jak programować gry w JavaScript
To ten kurs jest dla Ciebie :)","['kurs', 'tworzenie gier', 'gra w javascript', 'gra pong', 'jak robić grę']",2017-07-19T15:22:10Z,25365,650,,69,PT49M2S,hd,false
868,IS562tf6s6g,Samuraj Programowania,Callback - programowanie w JavaScript #15,"Czym jest callback w JavaScript.
15 odcinek kursu programowania w JavaScript. Tym razem poznamy pojecie callback, funkcji wyższego rzędu i first-class object.
#callback #javascript 

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

Zapraszam do nauki ze mną na platformie Studiuje IT (https://studiuje.it)","['kurs', 'javascript', 'callback', 'callback funkcja']",2017-07-16T07:00:01Z,37669,918,,53,PT24M4S,hd,false
869,7LS9S0QJqYM,Samuraj Programowania,Tworzenie gry od zera - Gra Tenis w JavaScript - 2/8,"Mini kurs w którym od podstaw uczymy się robić gry w JavaScript. Nie potrzebujemy nic poza przeglądarką i edytorem kodu.

---
Chcesz nauczyć się JavaScript? Chcesz nauczyć się programować? Zapraszam do nauki ze mną w kursach na mojej platformie Studiuję IT (https://studiuje.it). Nowe aktualizacje i bonusy w 2022 :) 
---

W tym odcinku:
Struktura strony w HTML - co trzeba zrobić
Element canvas - jak dodać canvas do strony i co to daje.
Pobranie i ustawienie kontekstu - funkcje i właściwości kontekstu canvas
Narysowanie boiska - jak rysować, co to są współrzędne canvas.
Dlaczego nie używać css do canvas. Rozciąga/Ścieśnia :)

#javascript #BedeRobilGre #canvas

Cała playlista ""Gra w JavaScript"":
https://www.youtube.com/playlist?list=PLTs20Q-BTEMOkuuIEuWhoHYM9uTXDy1wG","['gra od podstaw', 'tworzenie gier', 'programowanie gry', 'gra javascript', 'javascript', 'html5', 'canvas']",2017-07-13T18:13:30Z,37802,805,,79,PT38M19S,hd,false
870,8IJ_1QcqMdM,Samuraj Programowania,Tworzenie gry od podstaw w JavaScript - 1/8 wprowadzenie,"Gra od zera w JavaScript. Film wprowadzający do canvas (nie musisz oglądać jeśli canvas jest Ci znany). Od następnego filmu piszemy już tylko kod w JavaScript. 
---
Chcesz nauczyć się JavaScript? Chcesz nauczyć się programować? Zapraszam do nauki ze mną w kursach na mojej platformie Studiuję IT (https://studiuje.it). Nowe aktualizacje i bonusy w 2022 :) 
---

Nazwa robocza serii: Bede Robił Gre (parafrazując klasyka).

W tym filmie mówię o tym jaką grę zrobimy (tenis/pong), czym jest canvas, jakie etapy tworzenia gry wyróżniamy (w naszym przykładzie).

Cały kurs w którym tworzymy grę od podstaw:
https://www.youtube.com/playlist?list=PLTs20Q-BTEMOkuuIEuWhoHYM9uTXDy1wG

#programujemyGry #javascript #gamedev #bedeRobilGre
--
Polecam kurs programowania w JavaScript od zera: https://www.youtube.com/playlist?list=PLTs20Q-BTEMPRSzhrlAuu7yus1BuOLVrS

Gra z czołgami, którą pokazuje w filmie:
https://playcanvas.com/industries/games

Gra z ptaszkami: https://playcanv.as/p/2OlkUaxF/

Pliki do naszej gry będę udostępniał konsekwetnie w następnych filmach.","['programowanie gry', 'projektowanie gier', 'gra w javascript', 'tworzenie gry od podstaw', 'jak zrobić grę', 'javascript']",2017-07-12T13:53:03Z,37962,809,,35,PT16M32S,hd,false
871,NeAeM5JEhak,Samuraj Programowania,Wakacje od programowania? A po co?! A komu to potrzebne?! ;),"1. Dzięki za 15 tys. subskrypcji! :)
2. Co do końca wakacji.
3. Wybierz 3 z 5 tematów wideo na ten tydzień dając lajka wybranym propozycjom.
- gra Tenis w JS - od podstaw - 1 odcinek
- css grid - wprowadzenie w natywną siatkę w CSS dostępną od marca 2017. Przyszłość tworzenia stron.
- 15 odcinek kursu programowania JavaScript poświęcony funkcjom i mechanizmowi callback
- vademecum CSS - wszystko o background
- menu hamburger - kilka przykładów jak zrobić","['webdeveloper', 'programista', '15 tys subskrypcji']",2017-07-10T15:23:41Z,4871,311,,90,PT7M34S,hd,false
872,gZ0av1nvbT0,Samuraj Programowania,JavaScript #14 funkcje - parametry i argumenty,"Dzisiaj porozmawiamy o parametrach i argumentach w funkcjach. Wbrew pozorom to nie to samo ;)
#javascript #kurs

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

Zapraszam do nauki ze mną na platformie Studiuje IT (https://studiuje.it)


UPDATE1
Na slajdzie w 15:40 jest błąd. Oczywiście if do zmiennej nie możemy przypisać (jeśli juz to operator warunkowy: 
warunek ? x : y;


Poprawny zapis (porównaj z tym co na slajdzie) nie zawiera przypisania do zmiennej (a = , b =  , c=) i powinien wyglądać tak

function add(a, b, c) {
 if(a === undefined || typeof a === 'string') a = 0;  
 if(b === undefined || typeof b === 'string') b = 0;  
 if(c === undefined || typeof c === 'string') c = 0;  
 return a + b + c;
}

UPDATE2
Na slajdzie z pętlami (27:46 minuta) jedna zmienna nie jest przez moją uwagę przetłumaczona. W 5 linii jest result+=arguments[i]; a powinno być wynik+=arguments[i];","['javascript', 'kurs', 'funkcje', 'parametry i argumenty', 'programowanie']",2017-06-26T15:47:23Z,29305,758,,83,PT28M41S,hd,false
873,pfK16DU1sQs,Samuraj Programowania,Funkcje - Programowanie w JavaScript #13,"Pierwsze z kilku spotkań poświęconych funkcjom w JavaScript. Dziś przede wszystkim o tym w jaki sposób możemy deklarować funkcje (aż 4 sposoby w tym nowość operator fat arrow wprowadzony w ES6). Ale zaczniemy od tego czym są i po co są funkcję w JavaScript.

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

Zapraszam do nauki ze mną na platformie Studiuje IT (https://studiuje.it)

Dzień 13 kursy JavaScript
Pierwszy dzień poświęcony funkcją.","['programowanie', 'kurs', 'funkcje', 'js', 'javascript', 'programowanie funkcyjne', 'ecmascript 6']",2017-06-22T16:58:41Z,37727,948,,70,PT29M46S,hd,false
874,mJjFez8bUD8,Samuraj Programowania,Obiekty w JavaScript #12 dzień kursu programowania,"Typy referencyjne czyli obiekty. Czym są w JavaScript. Robimy delikatne wprowadzenie w obiekty ogólne, funkcje i tablice.
12 dzień kursu JavaScript na kanale Samuraj Programowania.

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY
Zapraszam do nauki ze mną na platformie Studiuje IT (https://studiuje.it)","['programowanie', 'kurs', 'obiekty', 'javascript']",2017-06-20T18:12:23Z,30164,889,,61,PT24M34S,hd,false
875,rDAmhD94MAg,Samuraj Programowania,instrukcja warunkowa if #11 Programowanie w JavaScript kurs,"Co by było gdyby... :) Instrukcja warunkowe to bardzo istotny mechanizm programowania (w każdym języku). W tym odcinku o instrukcji if, else i if else a takż eo operatorze warunkowym, który działa niemal jak instrukcja warunkowa if.

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

#javascript #kurs","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper', 'javascript', 'instrukcja warunkowa if', 'if else']",2017-06-16T16:57:23Z,22321,679,,61,PT22M3S,hd,false
876,zC1kHsUUOIE,Samuraj Programowania,var let const - czym różnią się zmienne w JavaScript #10 dzień kursu,"Kurs JavaScript - odcinek 10 z 25. Dziś omawiamy trzy sposoby deklarowania zmiennych w JavaScript: tradycyjną sposób z użyciem var oraz dwa nowe: let (zmienna) i const (zmienna stała). Zobaczcie, że var powoli przechodzi do historii  ustępując miejsca pięknym i młodym const i let.

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

Trochę przy tej okazji podsumuje i poćwiczymy zakresy (scope) i hoisting.

Cały kurs: https://www.youtube.com/playlist?list=PLTs20Q-BTEMPRSzhrlAuu7yus1BuOLVrS

Obiecany link do wyjaśnienia skąd nazwa let:
https://stackoverflow.com/questions/37916940/why-was-the-name-let-chosen-for-block-scoped-variable-declarations-in-javascri","['javascript', 'kurs', 'zmienna let', 'zmienna const', 'es6', 'var let const']",2017-06-15T09:42:59Z,33360,1053,,101,PT38M49S,hd,false
877,9E5a6j8IIn4,Samuraj Programowania,Hoisting w JavaScript. #9 dzień kursu programowania w JS.,"Dzisiejszy odcinek poświęcony jest hoistingowi w JavaScript (hoisting, nie hosting :)). Warto zapamiętać, ze hoisting to przenoszenie deklaracji funkcji i zmiennych na początek naszego kodu, a właściwie na początek zakresu. Wydaje się proste, ale trochę skomplikujemy temat ;) 

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY


#hoisting #javascript #kursJS #programowanie","['javascript', 'hoisting', 'kurs javascript', 'programowanie w javascript']",2017-06-12T16:00:02Z,25625,1086,,131,PT18M42S,hd,false
878,aFRigWN4sOQ,Samuraj Programowania,Programowanie w JavaScript #8 Zakres zmiennych (scope),"Dzisiaj bardzo ważny element języka JavaScript. Porozmawiamy o zakresach zmiennych. Dzień 8 kursu JS.

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY","['kurs', 'javascript', 'scope', 'zakres zmiennych']",2017-06-10T18:49:40Z,28990,767,,47,PT34M25S,hd,false
879,EvX4K_-cgBk,Samuraj Programowania,Programowanie w JavaScript #7 zmienne,"Zaczynamy nowy rozdział w naszej nauce :) Zmienne wymagają od nas trochę pracy byśmy dobrze je zrozumieli. Dziś tylko wprowadzenie w to czym są (dla wielu z Was jedynie przypomnienie). Jutro poświecimy się się zakresowi (scope) zmiennych.
Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2017-06-09T17:11:26Z,20887,619,,25,PT13M48S,hd,false
880,KNT3rFbqp98,Samuraj Programowania,Programowanie w JavaScript #6 null i undefined oraz operatory,"Kończymy typy proste :) Ktoś krzyknie ""wreszcie!"", ktoś powie ""szkoda"" ;). Wcześniej jednak trochę o operatorach i ich priorytetach czyli rozwiązanie pracy domowej. Na końcu powtórzenie, które jednak nie wyszło najlepiej bo skonały nagle i przedwcześnie bateria od mikrofonu. 

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY


Link do materiałów o operatorach - zobaczcie sobie w tabelce priorytety. 1 to najwyższy priorytet i takie działanie wykonywane jest jako pierwsze. Czym wyższa wartość tym nizszy priorytet.
https://pl.wikipedia.org/wiki/Operator_(programowanie) 

#javascript","['javascript', 'typ undefined', 'typ null', 'operatory logiczne']",2017-06-07T16:00:01Z,30830,822,,70,PT41M6S,hd,false
881,M4aCd3rxmR8,Samuraj Programowania,Boolean #5 Programowanie w JavaScript,"Dzisiaj skupiamy się na typie boolean w JS. Przy okazji będzie też o instrukcjach warunkowych.
Dobrze opracowana lista operatorów z priorytetami (może się przydać w zadaniu domowym) :)
https://pl.wikipedia.org/wiki/Operator_(programowanie)

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY


#javascript #prawdaFałsz","['tutorial', 'boolean', 'javascript', 'false true', 'operatory js']",2017-06-05T17:38:45Z,31744,797,,66,PT24M5S,hd,false
882,rYMD6x09XrQ,Samuraj Programowania,Programowanie w JavaScript #4 Typ number,"Typ liczbowy w JavaScript. Wspaniała sprawa :) Dzień 4, jesteśmy prawie na półmetku naszego kursu js ;)
Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY


Ps1 28:20 Infinity - Infinity daje nam NaN, a nie Infinity jak powiedziałem w filmie (zwrócił na to uwagę Bloomex, dzięki)
Ps2  Jest info, ze liczba mniejsza niż 5e-324 zwróci zero. Oczywiście liczba mniejsza niż 5e-324 i większa niż 0.","['programowanie', 'kurs', 'javascript', 'od podstaw']",2017-06-02T17:30:38Z,33865,1019,,83,PT28M44S,hd,false
883,jL5mURSzQ9Y,Samuraj Programowania,"Programowanie w JavaScript #3 Literały, operator typeof oraz podsumowanie typów i zmiennych","Podsumuje co do tej pory wiemy javascript :) Plus dowiecie się co to literał i jaka jest jego rola przy tworzeniu typów prostych (prymitywnych) oraz poznacie operator typeof (co będzie pretekstem do kilku zdań o operatorach w programowaniu).

Cały spis treści mojego kursu JavaScript od podstaw do programowania obiektowego: https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY","['javascript', 'kurs', 'typy danych', 'zmienne', 'operator typeof', 'literały']",2017-06-01T16:46:16Z,41753,1540,,120,PT28M23S,hd,false
884,KvHBDV9UVLE,Samuraj Programowania,"Programowanie w JavaScript #2 typ string, instrukcje oraz obiekty window i String","Wersja z cichą muzyczką w tle: https://youtu.be/S8WxJTZJ5UI
Kurs JavaScript od podstaw. Czyli nie tyle pływamy co nurkujemy. Więcej tu o mechanice i gramatyce języka programowania JavaScript niż samego wykorzystania praktycznego (webowego).
W tym odcinku przede wszystkim o typie String (typ danych). Ale znajdą się też tematy dodatkowe jak kilka zdań o obiektach, metodach, funkcjach i właściwościach oraz o tym czym jest sam typ danych w js.

Pytania do tego wideo możesz pisać w komentarzach. Wnioski i zażalenia równie :)

#javascript #oneToRuleThemAll

Jeśli preferujesz uczyć się w szkole stacjonarnej to możesz wziąć udział w kursach w Warszawie i Łodzi. Nauczysz się tam JavaScript dla frontendu i backendu oraz poznasz Node.js i stworzysz własne aplikacje. Zapraszam na http://websamuraj.pl","['programowanie', 'kurs', 'javascript', 'String', 'instrukcja javascript']",2017-05-31T18:57:19Z,61697,1937,,196,PT37M55S,hd,false
885,JFDScHg6Dws,Samuraj Programowania,Programowanie w JavaScript #1 Zmienne,"Kurs programowania w JavaScript od podstaw. Dzień 1. Rozmawiamy o zmiennych w językach programowania, oczywiście przede wszystkim w JS.

Ucz się ze mną programowania: http://studiuje.it
Cały spis treści kursu JavaScript : https://docs.google.com/document/d/19_VgIZCcgxL43DoqNYGX0z26wc5Ps2Vo1v8YKOZkrbY

1. Po co są zmienne
2. Co to są zmienne
3. Co to są wartości i typy (string i number)
4. Deklaracja zmiennych i inicjalizacja zmiennych
5. Słowa kluczowe var, let i const (tylko delikatne wprowadzenie)

A oprócz tego o konsoli w przeglądarce i o tym jak tam pisać kod javascript.

A Ty jakie masz wymówki by nie być świetnym programistą JavaScript? :)

#javascript #kurs #programowanie

Muzyka w filmie:
Adventures by A Himitsu https://soundcloud.com/a-himitsu
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music released by Argofox https://youtu.be/8BXNwnxaVQE
Music provided by Audio Library https://youtu.be/MkNeIUgNPQ8","['javascript', 'programowanie kurs js od podstaw', 'javascript dla początkujących', 'kurs javascript', 'zmienne w javascript', 'typy wartości js']",2017-05-30T16:00:04Z,173867,3747,,201,PT29M48S,hd,false
886,6CPvCJQfgOI,Samuraj Programowania,Kurs JavaScript w 25 dni,"Czerwcowe spotkania z JavaScriptem na kanale Samuraj Programowania. Zapraszam codziennie (bez weekendów ;)) o 18. Szczegóły w filmie.
#javascript #programuję

Pokochaj JavaScript z całego serca i bez dostrzegania wad :)

Cała playlista z kursem JavaScript w 25 dni (25 odcinków) dostępna tutaj:
https://www.youtube.com/playlist?list=PLTs20Q-BTEMPRSzhrlAuu7yus1BuOLVrS

A czy wiesz, że prowadzę też szkołę dla przyszłych programistów JavaScript? Jeśli nie, a pomysł wydaje Ci się ciekawy to zajrzyj na http://websamuraj.pl Uczymy się JavaScript w małych grupach robiąc wiele projektów i ucząc się także backendu. No magia :)","['kurs', 'programowanie w javascript', 'kurs js', 'ecmascript6']",2017-05-30T09:34:40Z,13594,565,,88,PT6M35S,hd,false
887,JFUV3PGMsd8,Samuraj Programowania,"JavaScript - ECMAScript 6,  node.js i co można zrobić w JS #3","Kurs JavaScript #3 - trochę o tym czym jest standard ES6  (ECMAScript)  czyli najnowszym javascript i co to środowisko uruchomieniowe. Chyba nagram jeszcze raz, bo coś mi zgrało dźwięk z systemu. Miłej soboty.

Artykuły i info o JS o których wspominam w filmie:
https://nodejs.org/en/ - Node.js do pobrania
https://cylonjs.com/ - do robienia robotów :)
http://crossweb.pl/ - różne wydarzenia, także ze śwaita javascript
https://channel9.msdn.com/Series/Szkoa-Twrcw-Gier - materiały wideo ze Szkoły Twórców Gier
http://blog.brand24.pl/spa-kontra-tradycja/ - co to są Single Page Application
https://www.mongodb.com/ - gdzie trzeba trzymać dane :)
https://angularjs.org/ i  https://facebook.github.io/react/ - na przyszłość ;)

I na koniec ważny link dla mnie: http://websamuraj.pl - do mojej szkoły programowania :)


Music:
Say Good Night by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/SZkVShypKgM","['kurs', 'tutorial', 'javascript', 'ecmascript', 'es6']",2017-05-20T13:45:25Z,18808,402,,56,PT25M50S,hd,false
888,N0Z5km43xPo,Samuraj Programowania,JavaScript - restart #2,"czyli startujemy jeszcze raz z nauką JavaScript od podstaw. To jest intro w którym dodatkowo kilka słów o samym JavaScript i o programowaniu.
#javascript #programowanie
-------------------------------------------------------------------------------------
JS to język programowania, który:
- z każdym rokiem staje się coraz bardzie popularny
- jest coraz bardziej doceniany przez programsitów
- jest wykorzystywany zarówno we front-endzie jak i back-endzie
- w którym będziesz mógł robić nie tylko web ale także aplikacje mobilne, gry czy rozwiązania IoT.

Szkoła programowania
http://websamuraj.pl - uczę JavaScriptu od strony frontendu i backendu

Music:
Say Good Night by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/SZkVShypKgM","['javascript', 'ecma6', 'javascript 6']",2017-05-15T11:09:17Z,9983,438,,54,PT11M4S,hd,false
